Age,Gender,Education,Country,Ethnicity,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
18-24,F,"Some college or university, no certificate or degree",USA,White,CL6,CL3,CL0,CL3,CL3,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL2,CL3,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL6,CL5,CL0,CL4,CL5,CL3,CL5,CL3,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL0,CL2,CL0,CL0
18-24,M,Masters degree,USA,White,CL4,CL2,CL0,CL3,CL5,CL5,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL2,CL3,CL0,CL0
18-24,M,Professional certificate/ diploma,Other,White,CL3,CL3,CL2,CL3,CL4,CL6,CL5,CL3,CL0,CL3,CL0,CL3,CL4,CL3,CL0,CL3,CL6,CL0,CL2
18-24,M,Professional certificate/ diploma,UK,White,CL5,CL0,CL2,CL0,CL5,CL0,CL6,CL5,CL0,CL5,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",UK,White,CL3,CL0,CL0,CL0,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0
18-24,M,University degree,Australia,White,CL5,CL3,CL5,CL3,CL6,CL5,CL6,CL0,CL0,CL3,CL0,CL2,CL3,CL3,CL0,CL3,CL5,CL0,CL5
18-24,M,"Some college or university, no certificate or degree",USA,White,CL5,CL3,CL4,CL3,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL5,CL5,CL0,CL4,CL0,CL4,CL0,CL2
18-24,M,"Some college or university, no certificate or degree",Other,White,CL5,CL5,CL3,CL3,CL6,CL5,CL6,CL3,CL2,CL3,CL3,CL4,CL5,CL5,CL3,CL3,CL3,CL0,CL3
18-24,M,"Some college or university, no certificate or degree",USA,White,CL3,CL3,CL0,CL0,CL6,CL6,CL4,CL5,CL0,CL5,CL0,CL0,CL3,CL5,CL0,CL4,CL2,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL3,CL6,CL0,CL5,CL5,CL6,CL4,CL4,CL3,CL4,CL5,CL3,CL5,CL4,CL3,CL5,CL6,CL0,CL0
18-24,F,University degree,UK,White,CL5,CL3,CL2,CL0,CL4,CL5,CL6,CL2,CL0,CL3,CL0,CL0,CL2,CL0,CL0,CL0,CL5,CL0,CL2
18-24,M,"Some college or university, no certificate or degree",Canada,White,CL4,CL3,CL0,CL3,CL6,CL4,CL6,CL3,CL0,CL4,CL0,CL0,CL6,CL3,CL3,CL3,CL3,CL0,CL0
18-24,M,Left school at 18 years,Republic of Ireland,White,CL5,CL4,CL0,CL3,CL6,CL5,CL6,CL0,CL0,CL3,CL0,CL0,CL4,CL0,CL0,CL0,CL5,CL0,CL5
18-24,F,University degree,Canada,White,CL6,CL4,CL3,CL6,CL6,CL2,CL4,CL6,CL4,CL4,CL6,CL5,CL4,CL5,CL0,CL5,CL6,CL0,CL0
18-24,M,Left school at 17 years,Australia,White,CL5,CL0,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL2,CL3,CL0,CL4,CL3,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL6,CL0,CL0,CL5,CL6,CL3,CL5,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0
18-24,M,University degree,USA,White,CL3,CL3,CL0,CL3,CL6,CL3,CL6,CL3,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL2
18-24,M,Professional certificate/ diploma,UK,White,CL5,CL0,CL0,CL0,CL4,CL4,CL4,CL3,CL0,CL3,CL0,CL3,CL3,CL0,CL0,CL0,CL6,CL0,CL0
18-24,M,Left school at 18 years,USA,White,CL3,CL0,CL0,CL0,CL3,CL4,CL4,CL0,CL0,CL5,CL0,CL3,CL3,CL3,CL0,CL4,CL0,CL0,CL3
18-24,M,"Some college or university, no certificate or degree",USA,White,CL4,CL0,CL0,CL4,CL6,CL5,CL4,CL3,CL0,CL0,CL3,CL5,CL6,CL0,CL0,CL3,CL6,CL0,CL3
18-24,M,"Some college or university, no certificate or degree",UK,White,CL5,CL3,CL4,CL0,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL0,CL4,CL3,CL0,CL3,CL6,CL0,CL2
18-24,M,"Some college or university, no certificate or degree",Canada,White,CL5,CL2,CL0,CL6,CL5,CL5,CL4,CL3,CL5,CL3,CL3,CL3,CL2,CL2,CL3,CL2,CL6,CL0,CL2
18-24,F,"Some college or university, no certificate or degree",USA,White,CL3,CL0,CL0,CL0,CL1,CL5,CL5,CL0,CL0,CL3,CL3,CL3,CL4,CL3,CL0,CL4,CL0,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Australia,Asian,CL3,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL3,CL0,CL0,CL0,CL5,CL0,CL5,CL4,CL3,CL0
18-24,F,University degree,USA,White,CL5,CL4,CL0,CL0,CL6,CL2,CL4,CL4,CL0,CL3,CL0,CL3,CL2,CL3,CL0,CL3,CL3,CL0,CL3
18-24,M,"Some college or university, no certificate or degree",UK,White,CL6,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL4,CL0,CL0,CL0,CL6,CL6,CL4,CL0,CL0,CL4,CL0,CL0,CL3,CL5,CL5,CL3,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Other,Mixed-Black/Asian,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL5,CL5,CL0,CL4,CL6,CL0,CL4
18-24,M,University degree,Australia,White,CL5,CL6,CL0,CL5,CL6,CL5,CL6,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0
18-24,M,University degree,USA,White,CL6,CL2,CL0,CL4,CL6,CL6,CL6,CL6,CL5,CL5,CL6,CL0,CL3,CL5,CL6,CL2,CL2,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL3,CL6,CL0,CL4,CL6,CL6,CL5,CL4,CL3,CL6,CL4,CL3,CL6,CL4,CL5,CL4,CL0,CL0,CL0
18-24,M,University degree,Other,White,CL6,CL2,CL0,CL4,CL6,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL4,CL3,CL0,CL0,CL6,CL4,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL5,CL0,CL0,CL4,CL0,CL0
18-24,M,Professional certificate/ diploma,UK,White,CL6,CL6,CL2,CL0,CL6,CL5,CL5,CL3,CL0,CL3,CL0,CL0,CL2,CL0,CL0,CL0,CL5,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL4,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL5,CL0,CL0
18-24,M,University degree,USA,White,CL6,CL3,CL0,CL2,CL6,CL6,CL6,CL4,CL0,CL4,CL0,CL2,CL3,CL3,CL2,CL3,CL6,CL0,CL2
18-24,M,University degree,Australia,White,CL4,CL0,CL4,CL0,CL6,CL4,CL4,CL0,CL0,CL4,CL0,CL0,CL4,CL4,CL0,CL4,CL0,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Australia,White,CL4,CL0,CL0,CL0,CL4,CL4,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL5
18-24,M,Left school at 18 years,UK,White,CL6,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL4,CL0,CL4,CL5,CL3,CL0,CL3,CL6,CL0,CL2
18-24,M,"Some college or university, no certificate or degree",USA,White,CL4,CL4,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL4,CL0,CL3
18-24,M,"Some college or university, no certificate or degree",USA,White,CL3,CL2,CL0,CL3,CL5,CL6,CL4,CL2,CL0,CL4,CL0,CL0,CL3,CL3,CL0,CL3,CL0,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL5,CL0,CL0,CL2,CL4,CL4,CL6,CL0,CL0,CL3,CL0,CL0,CL3,CL0,CL3,CL3,CL4,CL0,CL2
18-24,F,Professional certificate/ diploma,Canada,White,CL2,CL6,CL0,CL0,CL5,CL2,CL6,CL2,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
18-24,M,Left school at 18 years,USA,White,CL6,CL6,CL0,CL6,CL6,CL6,CL6,CL3,CL3,CL2,CL0,CL0,CL0,CL3,CL0,CL5,CL3,CL0,CL2
18-24,M,Masters degree,Other,White,CL5,CL0,CL2,CL0,CL6,CL5,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL6,CL0,CL1
18-24,M,"Some college or university, no certificate or degree",USA,White,CL0,CL2,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL3,CL4,CL0,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL5,CL5,CL0,CL6,CL6,CL6,CL5,CL2,CL0,CL2,CL2,CL2,CL3,CL2,CL4,CL2,CL3,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL5,CL0,CL0,CL0,CL6,CL4,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL2,CL3,CL4,CL0,CL0
18-24,M,Left school at 16 years,Canada,Mixed-White/Black,CL5,CL4,CL2,CL3,CL5,CL5,CL5,CL5,CL4,CL3,CL5,CL2,CL0,CL2,CL4,CL2,CL6,CL0,CL1
18-24,M,Professional certificate/ diploma,USA,Mixed-White/Asian,CL5,CL5,CL0,CL3,CL4,CL5,CL6,CL5,CL0,CL3,CL3,CL3,CL0,CL2,CL6,CL3,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL5,CL5,CL0,CL4,CL6,CL6,CL4,CL3,CL0,CL5,CL0,CL0,CL4,CL0,CL3,CL3,CL4,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",Other,Asian,CL3,CL6,CL0,CL6,CL4,CL2,CL5,CL2,CL0,CL2,CL2,CL2,CL2,CL2,CL0,CL0,CL6,CL0,CL0
18-24,M,University degree,UK,White,CL6,CL2,CL2,CL2,CL3,CL6,CL4,CL4,CL2,CL2,CL0,CL2,CL2,CL4,CL2,CL2,CL4,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Canada,White,CL0,CL0,CL0,CL0,CL5,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL5,CL2,CL3,CL5,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Republic of Ireland,White,CL6,CL1,CL4,CL4,CL6,CL6,CL5,CL4,CL0,CL3,CL0,CL0,CL6,CL1,CL3,CL2,CL6,CL0,CL1
18-24,F,"Some college or university, no certificate or degree",USA,White,CL5,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Canada,White,CL5,CL5,CL0,CL5,CL2,CL4,CL4,CL4,CL0,CL3,CL0,CL3,CL5,CL2,CL4,CL3,CL5,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL6,CL3,CL0,CL0,CL6,CL6,CL4,CL0,CL0,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL5,CL3,CL0,CL0,CL5,CL5,CL4,CL0,CL0,CL2,CL0,CL0,CL3,CL3,CL4,CL4,CL4,CL0,CL0
18-24,M,Masters degree,USA,White,CL5,CL4,CL0,CL5,CL6,CL5,CL6,CL4,CL0,CL4,CL0,CL0,CL5,CL0,CL6,CL0,CL6,CL0,CL4
18-24,F,"Some college or university, no certificate or degree",UK,White,CL4,CL0,CL0,CL2,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,Other,CL5,CL6,CL0,CL4,CL6,CL6,CL6,CL3,CL0,CL5,CL0,CL0,CL4,CL5,CL0,CL4,CL6,CL0,CL3
18-24,F,University degree,USA,White,CL5,CL3,CL0,CL0,CL6,CL6,CL5,CL3,CL0,CL4,CL0,CL0,CL0,CL3,CL0,CL5,CL5,CL0,CL0
18-24,F,Left school before 16 years,USA,White,CL5,CL4,CL0,CL4,CL5,CL6,CL5,CL5,CL0,CL5,CL4,CL4,CL4,CL4,CL4,CL4,CL5,CL0,CL3
18-24,M,"Some college or university, no certificate or degree",USA,White,CL6,CL3,CL0,CL4,CL6,CL6,CL4,CL3,CL0,CL3,CL2,CL0,CL3,CL3,CL3,CL2,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,Other,CL5,CL6,CL4,CL6,CL6,CL5,CL4,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL0,CL0,CL5,CL0,CL4
18-24,M,University degree,UK,White,CL4,CL0,CL3,CL0,CL6,CL5,CL5,CL0,CL0,CL5,CL0,CL0,CL2,CL0,CL0,CL3,CL4,CL0,CL0
18-24,M,University degree,UK,White,CL6,CL3,CL2,CL4,CL6,CL5,CL5,CL4,CL0,CL4,CL0,CL5,CL4,CL4,CL0,CL4,CL0,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL5,CL0,CL0,CL0,CL5,CL6,CL4,CL2,CL0,CL4,CL0,CL0,CL2,CL3,CL0,CL3,CL2,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL5,CL0,CL0,CL0,CL4,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL3,CL0,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,Other,CL4,CL3,CL3,CL3,CL6,CL4,CL5,CL4,CL0,CL4,CL0,CL0,CL3,CL4,CL0,CL3,CL4,CL0,CL3
18-24,M,"Some college or university, no certificate or degree",Other,White,CL5,CL3,CL0,CL3,CL3,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL3,CL5,CL0,CL2
18-24,F,Professional certificate/ diploma,UK,White,CL4,CL2,CL3,CL0,CL6,CL6,CL6,CL3,CL0,CL3,CL0,CL2,CL3,CL0,CL0,CL0,CL6,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL6,CL0,CL0,CL0,CL6,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL3
18-24,M,University degree,Canada,White,CL5,CL6,CL4,CL6,CL6,CL4,CL5,CL5,CL5,CL4,CL4,CL5,CL5,CL2,CL5,CL3,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",UK,Black,CL5,CL0,CL0,CL2,CL6,CL5,CL6,CL0,CL0,CL4,CL0,CL0,CL6,CL0,CL0,CL0,CL6,CL0,CL0
18-24,M,Left school at 18 years,USA,White,CL4,CL6,CL4,CL4,CL6,CL6,CL5,CL3,CL0,CL3,CL3,CL0,CL4,CL3,CL6,CL4,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL2,CL3,CL0,CL6,CL6,CL6,CL6,CL5,CL0,CL4,CL6,CL0,CL3,CL4,CL5,CL3,CL2,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,Other,CL5,CL4,CL0,CL4,CL6,CL6,CL4,CL3,CL0,CL3,CL0,CL0,CL3,CL3,CL3,CL4,CL6,CL0,CL0
18-24,M,University degree,USA,White,CL5,CL5,CL3,CL6,CL4,CL5,CL5,CL3,CL0,CL0,CL3,CL0,CL0,CL3,CL6,CL2,CL0,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL4,CL4,CL0,CL4,CL5,CL4,CL5,CL4,CL0,CL3,CL5,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL4,CL0,CL0,CL2,CL6,CL5,CL4,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL4,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL5,CL0,CL0,CL0,CL6,CL6,CL3,CL0,CL0,CL5,CL0,CL0,CL0,CL4,CL0,CL0,CL5,CL0,CL0
18-24,M,Left school at 18 years,USA,Mixed-White/Black,CL6,CL6,CL0,CL4,CL5,CL4,CL5,CL0,CL0,CL2,CL3,CL0,CL6,CL2,CL6,CL2,CL4,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL3,CL0,CL0,CL0,CL6,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0,CL3,CL0,CL0
18-24,M,Left school at 18 years,Canada,White,CL6,CL4,CL2,CL3,CL6,CL6,CL4,CL5,CL0,CL5,CL5,CL4,CL3,CL5,CL3,CL5,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Other,White,CL6,CL4,CL0,CL2,CL4,CL6,CL6,CL3,CL0,CL4,CL0,CL3,CL4,CL4,CL3,CL4,CL6,CL0,CL3
18-24,M,Left school before 16 years,Australia,White,CL3,CL4,CL0,CL2,CL6,CL6,CL6,CL2,CL2,CL2,CL0,CL0,CL4,CL5,CL6,CL3,CL6,CL0,CL2
18-24,M,"Some college or university, no certificate or degree",USA,White,CL3,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL0
18-24,M,Left school at 16 years,USA,White,CL3,CL3,CL0,CL3,CL6,CL6,CL5,CL3,CL2,CL2,CL3,CL3,CL5,CL3,CL6,CL0,CL6,CL0,CL2
18-24,M,Professional certificate/ diploma,USA,White,CL5,CL2,CL0,CL0,CL5,CL6,CL4,CL0,CL0,CL3,CL0,CL0,CL3,CL4,CL0,CL5,CL5,CL0,CL2
18-24,F,"Some college or university, no certificate or degree",UK,Other,CL4,CL5,CL4,CL3,CL6,CL6,CL5,CL4,CL0,CL4,CL0,CL3,CL0,CL0,CL0,CL0,CL6,CL0,CL2
18-24,F,Left school at 17 years,USA,White,CL3,CL2,CL0,CL6,CL6,CL3,CL6,CL2,CL2,CL2,CL4,CL0,CL6,CL2,CL6,CL2,CL6,CL0,CL2
18-24,F,University degree,UK,White,CL5,CL0,CL0,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL5,CL3,CL3,CL4,CL5,CL6,CL4,CL5,CL3,CL3,CL4,CL3,CL3,CL3,CL2,CL4,CL6,CL0,CL2
18-24,F,"Some college or university, no certificate or degree",USA,White,CL4,CL0,CL0,CL0,CL6,CL5,CL6,CL2,CL0,CL5,CL0,CL0,CL3,CL4,CL2,CL4,CL5,CL0,CL0
18-24,M,Professional certificate/ diploma,UK,White,CL3,CL5,CL2,CL5,CL5,CL5,CL6,CL3,CL0,CL5,CL0,CL3,CL5,CL5,CL2,CL4,CL5,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Other,White,CL6,CL0,CL0,CL0,CL5,CL6,CL4,CL4,CL0,CL4,CL0,CL3,CL3,CL3,CL0,CL3,CL6,CL0,CL0
18-24,F,University degree,UK,White,CL5,CL0,CL2,CL0,CL5,CL6,CL6,CL3,CL0,CL3,CL0,CL3,CL3,CL3,CL0,CL0,CL5,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Other,White,CL6,CL0,CL0,CL0,CL3,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL4,CL4,CL0,CL3,CL3,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,Mixed-White/Asian,CL3,CL3,CL0,CL6,CL6,CL6,CL6,CL6,CL0,CL2,CL4,CL0,CL0,CL2,CL3,CL2,CL0,CL0,CL0
18-24,F,"Some college or university, no certificate or degree",USA,White,CL4,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL6,CL0,CL0
18-24,M,Left school at 18 years,USA,White,CL4,CL6,CL0,CL3,CL6,CL6,CL4,CL3,CL0,CL6,CL0,CL0,CL3,CL4,CL3,CL4,CL5,CL0,CL2
18-24,F,University degree,USA,White,CL6,CL2,CL0,CL3,CL6,CL4,CL6,CL2,CL0,CL3,CL2,CL2,CL3,CL6,CL0,CL4,CL3,CL0,CL3
18-24,F,"Some college or university, no certificate or degree",USA,White,CL3,CL3,CL0,CL0,CL4,CL6,CL5,CL3,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL3,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL5,CL5,CL0,CL3,CL5,CL6,CL4,CL3,CL0,CL5,CL0,CL3,CL3,CL5,CL3,CL3,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Other,White,CL0,CL0,CL0,CL0,CL5,CL3,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0,CL2,CL0,CL0
18-24,M,Professional certificate/ diploma,USA,White,CL4,CL5,CL2,CL4,CL5,CL6,CL5,CL4,CL2,CL3,CL4,CL0,CL3,CL0,CL4,CL2,CL6,CL0,CL2
18-24,M,"Some college or university, no certificate or degree",Other,White,CL5,CL0,CL0,CL0,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
18-24,F,University degree,Other,White,CL5,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL2,CL0,CL0
18-24,M,Professional certificate/ diploma,Australia,White,CL5,CL3,CL5,CL0,CL5,CL4,CL6,CL3,CL0,CL5,CL0,CL4,CL3,CL3,CL0,CL0,CL5,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL5,CL3,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL4,CL0,CL0,CL3,CL5,CL0,CL4,CL3,CL0,CL0
18-24,M,Masters degree,UK,White,CL5,CL2,CL3,CL4,CL6,CL6,CL4,CL4,CL0,CL5,CL0,CL3,CL3,CL2,CL0,CL2,CL6,CL0,CL3
18-24,F,"Some college or university, no certificate or degree",USA,White,CL4,CL3,CL1,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL1,CL3,CL4,CL0,CL1
18-24,F,"Some college or university, no certificate or degree",USA,White,CL5,CL0,CL0,CL2,CL6,CL5,CL6,CL2,CL0,CL3,CL0,CL0,CL2,CL3,CL0,CL5,CL5,CL0,CL3
18-24,M,"Some college or university, no certificate or degree",USA,Black,CL6,CL0,CL0,CL0,CL3,CL5,CL3,CL3,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL3,CL4,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL6,CL0,CL0,CL2,CL6,CL4,CL4,CL4,CL0,CL4,CL0,CL3,CL0,CL3,CL3,CL3,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL6,CL2,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL5,CL0,CL0,CL0,CL2,CL6,CL4,CL0,CL0,CL3,CL0,CL0,CL2,CL3,CL0,CL0,CL5,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL0,CL2,CL0,CL3,CL6,CL6,CL6,CL0,CL0,CL3,CL0,CL0,CL6,CL0,CL4,CL5,CL0,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Other,White,CL4,CL0,CL0,CL4,CL4,CL6,CL5,CL5,CL3,CL3,CL0,CL0,CL0,CL3,CL5,CL3,CL6,CL0,CL3
18-24,M,"Some college or university, no certificate or degree",UK,White,CL6,CL6,CL3,CL4,CL6,CL5,CL6,CL6,CL0,CL4,CL0,CL0,CL6,CL0,CL6,CL0,CL6,CL0,CL2
18-24,M,"Some college or university, no certificate or degree",USA,White,CL6,CL3,CL0,CL3,CL6,CL6,CL5,CL2,CL0,CL3,CL0,CL0,CL2,CL4,CL5,CL3,CL6,CL0,CL2
18-24,M,"Some college or university, no certificate or degree",Other,White,CL5,CL3,CL3,CL0,CL6,CL6,CL4,CL3,CL0,CL4,CL0,CL0,CL2,CL0,CL0,CL4,CL6,CL0,CL0
18-24,M,Professional certificate/ diploma,USA,White,CL5,CL6,CL0,CL6,CL6,CL6,CL3,CL3,CL0,CL3,CL6,CL0,CL2,CL4,CL6,CL3,CL0,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL4,CL3,CL0,CL6,CL5,CL6,CL6,CL5,CL0,CL6,CL0,CL0,CL3,CL0,CL4,CL0,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL6,CL4,CL2,CL6,CL6,CL6,CL5,CL4,CL3,CL2,CL6,CL0,CL3,CL0,CL4,CL2,CL6,CL0,CL2
18-24,M,"Some college or university, no certificate or degree",Australia,White,CL5,CL4,CL5,CL3,CL6,CL6,CL6,CL3,CL0,CL4,CL0,CL0,CL5,CL0,CL4,CL5,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL5,CL5,CL0,CL3,CL6,CL6,CL6,CL3,CL2,CL2,CL2,CL0,CL4,CL2,CL2,CL3,CL6,CL0,CL3
18-24,M,Masters degree,Other,White,CL5,CL0,CL0,CL4,CL4,CL6,CL5,CL0,CL0,CL4,CL0,CL4,CL4,CL3,CL0,CL3,CL6,CL0,CL0
18-24,M,Masters degree,UK,White,CL5,CL2,CL2,CL4,CL5,CL4,CL4,CL4,CL0,CL3,CL0,CL3,CL3,CL2,CL0,CL2,CL5,CL0,CL5
18-24,M,"Some college or university, no certificate or degree",USA,White,CL4,CL3,CL3,CL2,CL5,CL3,CL3,CL3,CL0,CL3,CL4,CL3,CL3,CL3,CL2,CL3,CL6,CL0,CL0
18-24,M,Left school at 16 years,New Zealand,White,CL5,CL0,CL3,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL4,CL0,CL0,CL0,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",USA,White,CL5,CL6,CL1,CL5,CL5,CL6,CL4,CL3,CL0,CL3,CL4,CL0,CL6,CL2,CL0,CL2,CL6,CL0,CL0
18-24,M,"Some college or university, no certificate or degree",Other,White,CL3,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL3,CL3,CL0,CL0
18-24,M,Left school at 18 years,Canada,White,CL5,CL0,CL0,CL3,CL6,CL6,CL2,CL0,CL0,CL0,CL0,CL4,CL3,CL0,CL3,CL0,CL5,CL0,CL3
18-24,M,Left school at 18 years,USA,Mixed-White/Black,CL5,CL3,CL0,CL6,CL6,CL5,CL4,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL6,CL0,CL4
18-24,F,Left school at 18 years,USA,White,CL3,CL0,CL0,CL0,CL4,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL3
